"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
580,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,771,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657071998537,2657072118370,2657072514554,2657072502373,396184
581,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,772,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657072009535,2657072514554,2657072659644,2657072647205,145090
582,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,773,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657072018883,2657072659644,2657072911218,2657072898294,251574
583,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,774,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657072023712,2657072911218,2657073017861,2657073005072,106643
584,"__amd_rocclr_fillBufferAligned.kd",1,0,776,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657073015829,2657073037746,2657073040232,2657073027950,2486
585,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,778,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657073023331,2657073045845,2657073153410,2657073140544,107565
586,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,779,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657073034943,2657073153410,2657073546747,2657073534600,393337
587,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,780,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657073040790,2657073546747,2657073694003,2657073681365,147256
588,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,781,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657073049268,2657073694003,2657073951710,2657073938836,257707
589,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,782,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657073054151,2657073951710,2657074057311,2657074044374,105601
590,"__amd_rocclr_fillBufferAligned.kd",1,0,784,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657074055915,2657074077798,2657074080404,2657074067547,2606
591,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,786,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657074063021,2657074086017,2657074192139,2657074179447,106122
592,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,787,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657074074911,2657074192139,2657074584433,2657074572823,392294
593,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,788,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657074084578,2657074584433,2657074731528,2657074718972,147095
594,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,789,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657074093765,2657074731528,2657074990519,2657074977621,258991
595,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,790,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657074098190,2657074990519,2657075096601,2657075083715,106082
596,"__amd_rocclr_fillBufferAligned.kd",1,0,792,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657075095025,2657075116967,2657075119774,2657075107001,2807
597,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,794,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657075102257,2657075125507,2657075232190,2657075219407,106683
598,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,795,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657075114337,2657075232190,2657075621678,2657075609286,389488
599,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,796,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657075119529,2657075621678,2657075768373,2657075755568,146695
600,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,797,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657075128339,2657075768373,2657076029328,2657076016738,260955
601,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,798,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657075132910,2657076029328,2657076134247,2657076121103,104919
602,"__amd_rocclr_fillBufferAligned.kd",1,0,800,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657076130138,2657076152208,2657076154934,2657076142134,2726
603,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,802,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657076137433,2657076160707,2657076267150,2657076254352,106443
604,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,803,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657076149576,2657076267150,2657076661008,2657076649994,393858
605,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,804,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657076154441,2657076661008,2657076806059,2657076793451,145051
606,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,805,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657076162194,2657076806059,2657077057351,2657077044392,251292
607,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,806,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657076166729,2657077057351,2657077163914,2657077151101,106563
608,"__amd_rocclr_fillBufferAligned.kd",1,0,808,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657077160088,2657077182156,2657077184922,2657077171892,2766
609,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,810,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657077167419,2657077190455,2657077297980,2657077284931,107525
610,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,811,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657077179412,2657077297980,2657077693923,2657077681495,395943
611,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,812,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657077184523,2657077693923,2657077840858,2657077827838,146935
612,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,813,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657077192276,2657077840858,2657078100009,2657078087544,259151
613,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,814,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657077197100,2657078100009,2657078206612,2657078193573,106603
614,"__amd_rocclr_fillBufferAligned.kd",1,0,816,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657078202324,2657078224012,2657078226698,2657078214075,2686
615,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,818,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657078209400,2657078232150,2657078341119,2657078327934,108969
616,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,819,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657078223256,2657078341119,2657078744558,2657078732478,403439
617,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,820,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657078228387,2657078744558,2657078887645,2657078874931,143087
618,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,821,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657078236662,2657078887645,2657079133525,2657079120980,245880
619,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,822,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657078241101,2657079133525,2657079242253,2657079229064,108728
620,"__amd_rocclr_fillBufferAligned.kd",1,0,824,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657079238393,2657079260655,2657079263261,2657079251224,2606
621,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,826,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657079245645,2657079269195,2657079377722,2657079364730,108527
622,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,827,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657079258559,2657079377722,2657079775589,2657079763619,397867
623,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,828,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657079264008,2657079775589,2657079921763,2657079909045,146174
